5.0 0.0 0.035 -0.035 0.0
# T[GeV] y Γ_s[GeV] Γ̄_s[GeV] s[GeV^3] H[GeV] P[GeV^4] dtdT[GeV^-2] Va[GeV] Vabar[GeV]
1.0277315990e-02 1.2306e+01 2.809e-16 3.429e-16 5.459e-06 5.025e-23 1.115e-08 -1.826e+24 3.151e-12 -3.151e-12
1.0277315990e-02 1.2467e+01 2.864e-16 3.494e-16 5.459e-06 5.025e-23 1.115e-08 -1.826e+24 3.151e-12 -3.151e-12
1.0277315990e-02 1.2627e+01 2.900e-16 3.532e-16 5.459e-06 5.025e-23 1.115e-08 -1.826e+24 3.151e-12 -3.151e-12
1.0277315990e-02 1.2788e+01 2.935e-16 3.569e-16 5.459e-06 5.025e-23 1.115e-08 -1.826e+24 3.151e-12 -3.151e-12
1.0277315990e-02 1.2948e+01 2.981e-16 3.620e-16 5.459e-06 5.025e-23 1.115e-08 -1.826e+24 3.151e-12 -3.151e-12
1.0277315990e-02 1.3109e+01 3.020e-16 3.664e-16 5.459e-06 5.025e-23 1.115e-08 -1.826e+24 3.151e-12 -3.151e-12
1.0277315990e-02 1.3270e+01 3.059e-16 3.711e-16 5.459e-06 5.025e-23 1.115e-08 -1.826e+24 3.151e-12 -3.151e-12
1.0277315990e-02 1.3430e+01 3.118e-16 3.775e-16 5.459e-06 5.025e-23 1.115e-08 -1.826e+24 3.151e-12 -3.151e-12
1.0277315990e-02 1.3591e+01 3.160e-16 3.822e-16 5.459e-06 5.025e-23 1.115e-08 -1.826e+24 3.151e-12 -3.151e-12
1.0277315990e-02 1.3752e+01 3.192e-16 3.856e-16 5.459e-06 5.025e-23 1.115e-08 -1.826e+24 3.151e-12 -3.151e-12
1.0277315990e-02 1.3912e+01 3.239e-16 3.904e-16 5.459e-06 5.025e-23 1.115e-08 -1.826e+24 3.151e-12 -3.151e-12
1.0277315990e-02 1.4073e+01 3.280e-16 3.952e-16 5.459e-06 5.025e-23 1.115e-08 -1.826e+24 3.151e-12 -3.151e-12
1.0277315990e-02 1.4233e+01 3.318e-16 3.996e-16 5.459e-06 5.025e-23 1.115e-08 -1.826e+24 3.151e-12 -3.151e-12
1.0277315990e-02 1.4394e+01 3.374e-16 4.056e-16 5.459e-06 5.025e-23 1.115e-08 -1.826e+24 3.151e-12 -3.151e-12
1.0277315990e-02 1.4555e+01 3.423e-16 4.112e-16 5.459e-06 5.025e-23 1.115e-08 -1.826e+24 3.151e-12 -3.151e-12
1.0277315990e-02 1.4715e+01 3.454e-16 4.144e-16 5.459e-06 5.025e-23 1.115e-08 -1.826e+24 3.151e-12 -3.151e-12
1.0277315990e-02 1.4876e+01 3.499e-16 4.189e-16 5.459e-06 5.025e-23 1.115e-08 -1.826e+24 3.151e-12 -3.151e-12
1.0277315990e-02 1.5036e+01 3.543e-16 4.239e-16 5.459e-06 5.025e-23 1.115e-08 -1.826e+24 3.151e-12 -3.151e-12
1.0277315990e-02 1.5197e+01 3.580e-16 4.280e-16 5.459e-06 5.025e-23 1.115e-08 -1.826e+24 3.151e-12 -3.151e-12
1.0277315990e-02 1.5358e+01 3.633e-16 4.337e-16 5.459e-06 5.025e-23 1.115e-08 -1.826e+24 3.151e-12 -3.151e-12
1.0277315990e-02 1.5518e+01 3.688e-16 4.401e-16 5.459e-06 5.025e-23 1.115e-08 -1.826e+24 3.151e-12 -3.151e-12
1.0277315990e-02 1.5679e+01 3.718e-16 4.430e-16 5.459e-06 5.025e-23 1.115e-08 -1.826e+24 3.151e-12 -3.151e-12
1.0277315990e-02 1.5839e+01 3.760e-16 4.472e-16 5.459e-06 5.025e-23 1.115e-08 -1.826e+24 3.151e-12 -3.151e-12
1.0277315990e-02 1.6000e+01 3.806e-16 4.524e-16 5.459e-06 5.025e-23 1.115e-08 -1.826e+24 3.151e-12 -3.151e-12
1.0562322395e-02 1.0000e-01 1.645e-18 3.087e-18 5.928e-06 5.309e-23 1.244e-08 -1.683e+24 3.422e-12 -3.422e-12
1.0562322395e-02 2.6061e-01 3.970e-18 7.184e-18 5.928e-06 5.309e-23 1.244e-08 -1.683e+24 3.422e-12 -3.422e-12
1.0562322395e-02 4.2121e-01 6.645e-18 1.200e-17 5.928e-06 5.309e-23 1.244e-08 -1.683e+24 3.422e-12 -3.422e-12
1.0562322395e-02 5.8182e-01 9.145e-18 1.579e-17 5.928e-06 5.309e-23 1.244e-08 -1.683e+24 3.422e-12 -3.422e-12
1.0562322395e-02 7.4242e-01 1.152e-17 1.893e-17 5.928e-06 5.309e-23 1.244e-08 -1.683e+24 3.422e-12 -3.422e-12
1.0562322395e-02 9.0303e-01 1.447e-17 2.340e-17 5.928e-06 5.309e-23 1.244e-08 -1.683e+24 3.422e-12 -3.422e-12
1.0562322395e-02 1.0636e+00 1.772e-17 2.818e-17 5.928e-06 5.309e-23 1.244e-08 -1.683e+24 3.422e-12 -3.422e-12
1.0562322395e-02 1.2242e+00 2.090e-17 3.261e-17 5.928e-06 5.309e-23 1.244e-08 -1.683e+24 3.422e-12 -3.422e-12
1.0562322395e-02 1.3848e+00 2.465e-17 3.826e-17 5.928e-06 5.309e-23 1.244e-08 -1.683e+24 3.422e-12 -3.422e-12
1.0562322395e-02 1.5455e+00 2.859e-17 4.399e-17 5.928e-06 5.309e-23 1.244e-08 -1.683e+24 3.422e-12 -3.422e-12
1.0562322395e-02 1.7061e+00 3.144e-17 4.711e-17 5.928e-06 5.309e-23 1.244e-08 -1.683e+24 3.422e-12 -3.422e-12
1.0562322395e-02 1.8667e+00 3.492e-17 5.158e-17 5.928e-06 5.309e-23 1.244e-08 -1.683e+24 3.422e-12 -3.422e-12
1.0562322395e-02 2.0273e+00 3.905e-17 5.707e-17 5.928e-06 5.309e-23 1.244e-08 -1.683e+24 3.422e-12 -3.422e-12
1.0562322395e-02 2.1879e+00 4.271e-17 6.150e-17 5.928e-06 5.309e-23 1.244e-08 -1.683e+24 3.422e-12 -3.422e-12
1.0562322395e-02 2.3485e+00 4.699e-17 6.725e-17 5.928e-06 5.309e-23 1.244e-08 -1.683e+24 3.422e-12 -3.422e-12
1.0562322395e-02 2.5091e+00 5.209e-17 7.437e-17 5.928e-06 5.309e-23 1.244e-08 -1.683e+24 3.422e-12 -3.422e-12
1.0562322395e-02 2.6697e+00 5.511e-17 7.740e-17 5.928e-06 5.309e-23 1.244e-08 -1.683e+24 3.422e-12 -3.422e-12
1.0562322395e-02 2.8303e+00 5.871e-17 8.171e-17 5.928e-06 5.309e-23 1.244e-08 -1.683e+24 3.422e-12 -3.422e-12
1.0562322395e-02 2.9909e+00 6.309e-17 8.737e-17 5.928e-06 5.309e-23 1.244e-08 -1.683e+24 3.422e-12 -3.422e-12
1.0562322395e-02 3.1515e+00 6.711e-17 9.194e-17 5.928e-06 5.309e-23 1.244e-08 -1.683e+24 3.422e-12 -3.422e-12
1.0562322395e-02 3.3121e+00 7.146e-17 9.751e-17 5.928e-06 5.309e-23 1.244e-08 -1.683e+24 3.422e-12 -3.422e-12
1.0562322395e-02 3.4727e+00 7.657e-17 1.045e-16 5.928e-06 5.309e-23 1.244e-08 -1.683e+24 3.422e-12 -3.422e-12
1.0562322395e-02 3.6333e+00 8.034e-17 1.086e-16 5.928e-06 5.309e-23 1.244e-08 -1.683e+24 3.422e-12 -3.422e-12
1.0562322395e-02 3.7939e+00 8.384e-17 1.126e-16 5.928e-06 5.309e-23 1.244e-08 -1.683e+24 3.422e-12 -3.422e-12
1.0562322395e-02 3.9545e+00 8.806e-17 1.180e-16 5.928e-06 5.309e-23 1.244e-08 -1.683e+24 3.422e-12 -3.422e-12
1.0562322395e-02 4.1152e+00 9.241e-17 1.230e-16 5.928e-06 5.309e-23 1.244e-08 -1.683e+24 3.422e-12 -3.422e-12
1.0562322395e-02 4.2758e+00 9.664e-17 1.283e-16 5.928e-06 5.309e-23 1.244e-08 -1.683e+24 3.422e-12 -3.422e-12
1.0562322395e-02 4.4364e+00 1.017e-16 1.350e-16 5.928e-06 5.309e-23 1.244e-08 -1.683e+24 3.422e-12 -3.422e-12
1.0562322395e-02 4.5970e+00 1.060e-16 1.401e-16 5.928e-06 5.309e-23 1.244e-08 -1.683e+24 3.422e-12 -3.422e-12
1.0562322395e-02 4.7576e+00 1.094e-16 1.439e-16 5.928e-06 5.309e-23 1.244e-08 -1.683e+24 3.422e-12 -3.422e-12
1.0562322395e-02 4.9182e+00 1.136e-16 1.490e-16 5.928e-06 5.309e-23 1.244e-08 -1.683e+24 3.422e-12 -3.422e-12
1.0562322395e-02 5.0788e+00 1.179e-16 1.543e-16 5.928e-06 5.309e-23 1.244e-08 -1.683e+24 3.422e-12 -3.422e-12
1.0562322395e-02 5.2394e+00 1.221e-16 1.593e-16 5.928e-06 5.309e-23 1.244e-08 -1.683e+24 3.422e-12 -3.422e-12
1.0562322395e-02 5.4000e+00 1.271e-16 1.657e-16 5.928e-06 5.309e-23 1.244e-08 -1.683e+24 3.422e-12 -3.422e-12
1.0562322395e-02 5.5606e+00 1.319e-16 1.718e-16 5.928e-06 5.309e-23 1.244e-08 -1.683e+24 3.422e-12 -3.422e-12
1.0562322395e-02 5.7212e+00 1.353e-16 1.754e-16 5.928e-06 5.309e-23 1.244e-08 -1.683e+24 3.422e-12 -3.422e-12
1.0562322395e-02 5.8818e+00 1.393e-16 1.802e-16 5.928e-06 5.309e-23 1.244e-08 -1.683e+24 3.422e-12 -3.422e-12
1.0562322395e-02 6.0424e+00 1.439e-16 1.858e-16 5.928e-06 5.309e-23 1.244e-08 -1.683e+24 3.422e-12 -3.422e-12
1.0562322395e-02 6.2030e+00 1.480e-16 1.905e-16 5.928e-06 5.309e-23 1.244e-08 -1.683e+24 3.422e-12 -3.422e-12
1.0562322395e-02 6.3636e+00 1.528e-16 1.966e-16 5.928e-06 5.309e-23 1.244e-08 -1.683e+24 3.422e-12 -3.422e-12
1.0562322395e-02 6.5242e+00 1.582e-16 2.037e-16 5.928e-06 5.309e-23 1.244e-08 -1.683e+24 3.422e-12 -3.422e-12
1.0562322395e-02 6.6848e+00 1.615e-16 2.071e-16 5.928e-06 5.309e-23 1.244e-08 -1.683e+24 3.422e-12 -3.422e-12
1.0562322395e-02 6.8455e+00 1.654e-16 2.116e-16 5.928e-06 5.309e-23 1.244e-08 -1.683e+24 3.422e-12 -3.422e-12
1.0562322395e-02 7.0061e+00 1.700e-16 2.175e-16 5.928e-06 5.309e-23 1.244e-08 -1.683e+24 3.422e-12 -3.422e-12
1.0562322395e-02 7.1667e+00 1.743e-16 2.221e-16 5.928e-06 5.309e-23 1.244e-08 -1.683e+24 3.422e-12 -3.422e-12
1.0562322395e-02 7.3273e+00 1.790e-16 2.279e-16 5.928e-06 5.309e-23 1.244e-08 -1.683e+24 3.422e-12 -3.422e-12
1.0562322395e-02 7.4879e+00 1.845e-16 2.352e-16 5.928e-06 5.309e-23 1.244e-08 -1.683e+24 3.422e-12 -3.422e-12
1.0562322395e-02 7.6485e+00 1.883e-16 2.390e-16 5.928e-06 5.309e-23 1.244e-08 -1.683e+24 3.422e-12 -3.422e-12
1.0562322395e-02 7.8091e+00 1.921e-16 2.433e-16 5.928e-06 5.309e-23 1.244e-08 -1.683e+24 3.422e-12 -3.422e-12
1.0562322395e-02 7.9697e+00 1.965e-16 2.489e-16 5.928e-06 5.309e-23 1.244e-08 -1.683e+24 3.422e-12 -3.422e-12
1.0562322395e-02 8.1303e+00 2.013e-16 2.539e-16 5.928e-06 5.309e-23 1.244e-08 -1.683e+24 3.422e-12 -3.422e-12
1.0562322395e-02 8.2909e+00 2.059e-16 2.594e-16 5.928e-06 5.309e-23 1.244e-08 -1.683e+24 3.422e-12 -3.422e-12
1.0562322395e-02 8.4515e+00 2.112e-16 2.664e-16 5.928e-06 5.309e-23 1.244e-08 -1.683e+24 3.422e-12 -3.422e-12
1.0562322395e-02 8.6121e+00 2.157e-16 2.713e-16 5.928e-06 5.309e-23 1.244e-08 -1.683e+24 3.422e-12 -3.422e-12
1.0562322395e-02 8.7727e+00 2.194e-16 2.753e-16 5.928e-06 5.309e-23 1.244e-08 -1.683e+24 3.422e-12 -3.422e-12
1.0562322395e-02 8.9333e+00 2.238e-16 2.806e-16 5.928e-06 5.309e-23 1.244e-08 -1.683e+24 3.422e-12 -3.422e-12
1.0562322395e-02 9.0939e+00 2.288e-16 2.860e-16 5.928e-06 5.309e-23 1.244e-08 -1.683e+24 3.422e-12 -3.422e-12
1.0562322395e-02 9.2545e+00 2.334e-16 2.913e-16 5.928e-06 5.309e-23 1.244e-08 -1.683e+24 3.422e-12 -3.422e-12
1.0562322395e-02 9.4152e+00 2.386e-16 2.980e-16 5.928e-06 5.309e-23 1.244e-08 -1.683e+24 3.422e-12 -3.422e-12
1.0562322395e-02 9.5758e+00 2.437e-16 3.039e-16 5.928e-06 5.309e-23 1.244e-08 -1.683e+24 3.422e-12 -3.422e-12
1.0562322395e-02 9.7364e+00 2.474e-16 3.077e-16 5.928e-06 5.309e-23 1.244e-08 -1.683e+24 3.422e-12 -3.422e-12
1.0562322395e-02 9.8970e+00 2.517e-16 3.127e-16 5.928e-06 5.309e-23 1.244e-08 -1.683e+24 3.422e-12 -3.423e-12
1.0562322395e-02 1.0058e+01 2.568e-16 3.184e-16 5.928e-06 5.309e-23 1.244e-08 -1.683e+24 3.422e-12 -3.423e-12
1.0562322395e-02 1.0218e+01 2.615e-16 3.235e-16 5.928e-06 5.309e-23 1.244e-08 -1.683e+24 3.422e-12 -3.423e-12
1.0562322395e-02 1.0379e+01 2.666e-16 3.299e-16 5.928e-06 5.309e-23 1.244e-08 -1.683e+24 3.422e-12 -3.423e-12
1.0562322395e-02 1.0539e+01 2.722e-16 3.367e-16 5.928e-06 5.309e-23 1.244e-08 -1.683e+24 3.422e-12 -3.423e-12
1.0562322395e-02 1.0700e+01 2.760e-16 3.404e-16 5.928e-06 5.309e-23 1.244e-08 -1.683e+24 3.422e-12 -3.423e-12
1.0562322395e-02 1.0861e+01 2.802e-16 3.451e-16 5.928e-06 5.309e-23 1.244e-08 -1.683e+24 3.422e-12 -3.423e-12
1.0562322395e-02 1.1021e+01 2.853e-16 3.511e-16 5.928e-06 5.309e-23 1.244e-08 -1.683e+24 3.422e-12 -3.423e-12
1.0562322395e-02 1.1182e+01 2.902e-16 3.560e-16 5.928e-06 5.309e-23 1.244e-08 -1.683e+24 3.422e-12 -3.423e-12
1.0562322395e-02 1.1342e+01 2.952e-16 3.621e-16 5.928e-06 5.309e-23 1.244e-08 -1.683e+24 3.422e-12 -3.423e-12
1.0562322395e-02 1.1503e+01 3.010e-16 3.696e-16 5.928e-06 5.309e-23 1.244e-08 -1.683e+24 3.422e-12 -3.423e-12
1.0562322395e-02 1.1664e+01 3.052e-16 3.733e-16 5.928e-06 5.309e-23 1.244e-08 -1.683e+24 3.422e-12 -3.423e-12
1.0562322395e-02 1.1824e+01 3.093e-16 3.778e-16 5.928e-06 5.309e-23 1.244e-08 -1.683e+24 3.422e-12 -3.423e-12
1.0562322395e-02 1.1985e+01 3.140e-16 3.836e-16 5.928e-06 5.309e-23 1.244e-08 -1.683e+24 3.422e-12 -3.423e-12
1.0562322395e-02 1.2145e+01 3.194e-16 3.887e-16 5.928e-06 5.309e-23 1.244e-08 -1.683e+24 3.422e-12 -3.423e-12
1.0562322395e-02 1.2306e+01 3.244e-16 3.945e-16 5.928e-06 5.309e-23 1.244e-08 -1.683e+24 3.422e-12 -3.423e-12
1.0562322395e-02 1.2467e+01 3.300e-16 4.017e-16 5.928e-06 5.309e-23 1.244e-08 -1.683e+24 3.422e-12 -3.423e-12
1.0562322395e-02 1.2627e+01 3.348e-16 4.064e-16 5.928e-06 5.309e-23 1.244e-08 -1.683e+24 3.422e-12 -3.423e-12
1.0562322395e-02 1.2788e+01 3.389e-16 4.107e-16 5.928e-06 5.309e-23 1.244e-08 -1.683e+24 3.422e-12 -3.423e-12
1.0562322395e-02 1.2948e+01 3.435e-16 4.162e-16 5.928e-06 5.309e-23 1.244e-08 -1.683e+24 3.422e-12 -3.423e-12
1.0562322395e-02 1.3109e+01 3.490e-16 4.217e-16 5.928e-06 5.309e-23 1.244e-08 -1.683e+24 3.422e-12 -3.423e-12
1.0562322395e-02 1.3270e+01 3.540e-16 4.272e-16 5.928e-06 5.309e-23 1.244e-08 -1.683e+24 3.422e-12 -3.423e-12
1.0562322395e-02 1.3430e+01 3.595e-16 4.341e-16 5.928e-06 5.309e-23 1.244e-08 -1.683e+24 3.422e-12 -3.423e-12
1.0562322395e-02 1.3591e+01 3.648e-16 4.397e-16 5.928e-06 5.309e-23 1.244e-08 -1.683e+24 3.422e-12 -3.423e-12
1.0562322395e-02 1.3752e+01 3.689e-16 4.438e-16 5.928e-06 5.309e-23 1.244e-08 -1.683e+24 3.422e-12 -3.423e-12
1.0562322395e-02 1.3912e+01 3.735e-16 4.490e-16 5.928e-06 5.309e-23 1.244e-08 -1.683e+24 3.422e-12 -3.423e-12
1.0562322395e-02 1.4073e+01 3.790e-16 4.548e-16 5.928e-06 5.309e-23 1.244e-08 -1.683e+24 3.422e-12 -3.423e-12
1.0562322395e-02 1.4233e+01 3.840e-16 4.601e-16 5.928e-06 5.309e-23 1.244e-08 -1.683e+24 3.422e-12 -3.423e-12
1.0562322395e-02 1.4394e+01 3.894e-16 4.666e-16 5.928e-06 5.309e-23 1.244e-08 -1.683e+24 3.422e-12 -3.423e-12
1.0562322395e-02 1.4555e+01 3.952e-16 4.731e-16 5.928e-06 5.309e-23 1.244e-08 -1.683e+24 3.422e-12 -3.423e-12
1.0562322395e-02 1.4715e+01 3.992e-16 4.769e-16 5.928e-06 5.309e-23 1.244e-08 -1.683e+24 3.422e-12 -3.423e-12
1.0562322395e-02 1.4876e+01 4.037e-16 4.819e-16 5.928e-06 5.309e-23 1.244e-08 -1.683e+24 3.422e-12 -3.423e-12
1.0562322395e-02 1.5036e+01 4.092e-16 4.878e-16 5.928e-06 5.309e-23 1.244e-08 -1.683e+24 3.422e-12 -3.423e-12
1.0562322395e-02 1.5197e+01 4.143e-16 4.928e-16 5.928e-06 5.309e-23 1.244e-08 -1.683e+24 3.422e-12 -3.423e-12
1.0562322395e-02 1.5358e+01 4.196e-16 4.990e-16 5.928e-06 5.309e-23 1.244e-08 -1.683e+24 3.422e-12 -3.423e-12
1.0562322395e-02 1.5518e+01 4.256e-16 5.063e-16 5.928e-06 5.309e-23 1.244e-08 -1.683e+24 3.422e-12 -3.423e-12
1.0562322395e-02 1.5679e+01 4.297e-16 5.099e-16 5.928e-06 5.309e-23 1.244e-08 -1.683e+24 3.422e-12 -3.423e-12
1.0562322395e-02 1.5839e+01 4.340e-16 5.144e-16 5.928e-06 5.309e-23 1.244e-08 -1.683e+24 3.422e-12 -3.423e-12
1.0562322395e-02 1.6000e+01 4.389e-16 5.202e-16 5.928e-06 5.309e-23 1.244e-08 -1.683e+24 3.422e-12 -3.423e-12
1.0855232484e-02 1.0000e-01 1.902e-18 3.734e-18 6.439e-06 5.610e-23 1.387e-08 -1.552e+24 3.717e-12 -3.717e-12
1.0855232484e-02 2.6061e-01 4.661e-18 8.442e-18 6.439e-06 5.610e-23 1.387e-08 -1.552e+24 3.717e-12 -3.717e-12
1.0855232484e-02 4.2121e-01 7.745e-18 1.397e-17 6.439e-06 5.610e-23 1.387e-08 -1.552e+24 3.717e-12 -3.717e-12
1.0855232484e-02 5.8182e-01 1.055e-17 1.832e-17 6.439e-06 5.610e-23 1.387e-08 -1.552e+24 3.717e-12 -3.717e-12
1.0855232484e-02 7.4242e-01 1.333e-17 2.193e-17 6.439e-06 5.610e-23 1.387e-08 -1.552e+24 3.717e-12 -3.717e-12
1.0855232484e-02 9.0303e-01 1.678e-17 2.708e-17 6.439e-06 5.610e-23 1.387e-08 -1.552e+24 3.717e-12 -3.717e-12
1.0855232484e-02 1.0636e+00 2.042e-17 3.255e-17 6.439e-06 5.610e-23 1.387e-08 -1.552e+24 3.717e-12 -3.717e-12
1.0855232484e-02 1.2242e+00 2.406e-17 3.763e-17 6.439e-06 5.610e-23 1.387e-08 -1.552e+24 3.717e-12 -3.717e-12
1.0855232484e-02 1.3848e+00 2.847e-17 4.413e-17 6.439e-06 5.610e-23 1.387e-08 -1.552e+24 3.717e-12 -3.717e-12
1.0855232484e-02 1.5455e+00 3.291e-17 5.070e-17 6.439e-06 5.610e-23 1.387e-08 -1.552e+24 3.717e-12 -3.717e-12
1.0855232484e-02 1.7061e+00 3.609e-17 5.427e-17 6.439e-06 5.610e-23 1.387e-08 -1.552e+24 3.717e-12 -3.717e-12
1.0855232484e-02 1.8667e+00 4.032e-17 5.944e-17 6.439e-06 5.610e-23 1.387e-08 -1.552e+24 3.717e-12 -3.717e-12
1.0855232484e-02 2.0273e+00 4.497e-17 6.573e-17 6.439e-06 5.610e-23 1.387e-08 -1.552e+24 3.717e-12 -3.717e-12
1.0855232484e-02 2.1879e+00 4.903e-17 7.079e-17 6.439e-06 5.610e-23 1.387e-08 -1.552e+24 3.717e-12 -3.717e-12
1.0855232484e-02 2.3485e+00 5.415e-17 7.742e-17 6.439e-06 5.610e-23 1.387e-08 -1.552e+24 3.717e-12 -3.717e-12
1.0855232484e-02 2.5091e+00 5.991e-17 8.558e-17 6.439e-06 5.610e-23 1.387e-08 -1.552e+24 3.717e-12 -3.717e-12
1.0855232484e-02 2.6697e+00 6.318e-17 8.903e-17 6.439e-06 5.610e-23 1.387e-08 -1.552e+24 3.717e-12 -3.717e-12
1.0855232484e-02 2.8303e+00 6.764e-17 9.404e-17 6.439e-06 5.610e-23 1.387e-08 -1.552e+24 3.717e-12 -3.717e-12
1.0855232484e-02 2.9909e+00 7.269e-17 1.005e-16 6.439e-06 5.610e-23 1.387e-08 -1.552e+24 3.717e-12 -3.717e-12
1.0855232484e-02 3.1515e+00 7.694e-17 1.057e-16 6.439e-06 5.610e-23 1.387e-08 -1.552e+24 3.717e-12 -3.717e-12
1.0855232484e-02 3.3121e+00 8.218e-17 1.121e-16 6.439e-06 5.610e-23 1.387e-08 -1.552e+24 3.717e-12 -3.717e-12
1.0855232484e-02 3.4727e+00 8.812e-17 1.202e-16 6.439e-06 5.610e-23 1.387e-08 -1.552e+24 3.717e-12 -3.717e-12
1.0855232484e-02 3.6333e+00 9.205e-17 1.248e-16 6.439e-06 5.610e-23 1.387e-08 -1.552e+24 3.717e-12 -3.717e-12
1.0855232484e-02 3.7939e+00 9.641e-17 1.295e-16 6.439e-06 5.610e-23 1.387e-08 -1.552e+24 3.717e-12 -3.717e-12
1.0855232484e-02 3.9545e+00 1.014e-16 1.357e-16 6.439e-06 5.610e-23 1.387e-08 -1.552e+24 3.717e-12 -3.717e-12
1.0855232484e-02 4.1152e+00 1.059e-16 1.414e-16 6.439e-06 5.610e-23 1.387e-08 -1.552e+24 3.717e-12 -3.717e-12
1.0855232484e-02 4.2758e+00 1.110e-16 1.475e-16 6.439e-06 5.610e-23 1.387e-08 -1.552e+24 3.717e-12 -3.717e-12
1.0855232484e-02 4.4364e+00 1.169e-16 1.552e-16 6.439e-06 5.610e-23 1.387e-08 -1.552e+24 3.717e-12 -3.717e-12
1.0855232484e-02 4.5970e+00 1.216e-16 1.610e-16 6.439e-06 5.610e-23 1.387e-08 -1.552e+24 3.717e-12 -3.717e-12
1.0855232484e-02 4.7576e+00 1.256e-16 1.654e-16 6.439e-06 5.610e-23 1.387e-08 -1.552e+24 3.717e-12 -3.717e-12
1.0855232484e-02 4.9182e+00 1.305e-16 1.713e-16 6.439e-06 5.610e-23 1.387e-08 -1.552e+24 3.717e-12 -3.717e-12
1.0855232484e-02 5.0788e+00 1.354e-16 1.773e-16 6.439e-06 5.610e-23 1.387e-08 -1.552e+24 3.717e-12 -3.717e-12
1.0855232484e-02 5.2394e+00 1.402e-16 1.831e-16 6.439e-06 5.610e-23 1.387e-08 -1.552e+24 3.717e-12 -3.717e-12
1.0855232484e-02 5.4000e+00 1.460e-16 1.905e-16 6.439e-06 5.610e-23 1.387e-08 -1.552e+24 3.717e-12 -3.717e-12
1.0855232484e-02 5.5606e+00 1.515e-16 1.974e-16 6.439e-06 5.610e-23 1.387e-08 -1.552e+24 3.717e-12 -3.717e-12
1.0855232484e-02 5.7212e+00 1.552e-16 2.015e-16 6.439e-06 5.610e-23 1.387e-08 -1.552e+24 3.717e-12 -3.717e-12
1.0855232484e-02 5.8818e+00 1.601e-16 2.071e-16 6.439e-06 5.610e-23 1.387e-08 -1.552e+24 3.717e-12 -3.717e-12
1.0855232484e-02 6.0424e+00 1.653e-16 2.136e-16 6.439e-06 5.610e-23 1.387e-08 -1.552e+24 3.717e-12 -3.717e-12
1.0855232484e-02 6.2030e+00 1.698e-16 2.189e-16 6.439e-06 5.610e-23 1.387e-08 -1.552e+24 3.717e-12 -3.717e-12
1.0855232484e-02 6.3636e+00 1.757e-16 2.261e-16 6.439e-06 5.610e-23 1.387e-08 -1.552e+24 3.717e-12 -3.717e-12
1.0855232484e-02 6.5242e+00 1.819e-16 2.342e-16 6.439e-06 5.610e-23 1.387e-08 -1.552e+24 3.717e-12 -3.717e-12
1.0855232484e-02 6.6848e+00 1.854e-16 2.379e-16 6.439e-06 5.610e-23 1.387e-08 -1.552e+24 3.717e-12 -3.717e-12
1.0855232484e-02 6.8455e+00 1.904e-16 2.433e-16 6.439e-06 5.610e-23 1.387e-08 -1.552e+24 3.717e-12 -3.717e-12
1.0855232484e-02 7.0061e+00 1.959e-16 2.501e-16 6.439e-06 5.610e-23 1.387e-08 -1.552e+24 3.717e-12 -3.717e-12
1.0855232484e-02 7.1667e+00 2.002e-16 2.552e-16 6.439e-06 5.610e-23 1.387e-08 -1.552e+24 3.717e-12 -3.717e-12
1.0855232484e-02 7.3273e+00 2.060e-16 2.620e-16 6.439e-06 5.610e-23 1.387e-08 -1.552e+24 3.717e-12 -3.717e-12
1.0855232484e-02 7.4879e+00 2.125e-16 2.705e-16 6.439e-06 5.610e-23 1.387e-08 -1.552e+24 3.717e-12 -3.717e-12
1.0855232484e-02 7.6485e+00 2.164e-16 2.747e-16 6.439e-06 5.610e-23 1.387e-08 -1.552e+24 3.717e-12 -3.717e-12
1.0855232484e-02 7.8091e+00 2.213e-16 2.798e-16 6.439e-06 5.610e-23 1.387e-08 -1.552e+24 3.717e-12 -3.717e-12
1.0855232484e-02 7.9697e+00 2.268e-16 2.864e-16 6.439e-06 5.610e-23 1.387e-08 -1.552e+24 3.717e-12 -3.717e-12
1.0855232484e-02 8.1303e+00 2.314e-16 2.919e-16 6.439e-06 5.610e-23 1.387e-08 -1.552e+24 3.717e-12 -3.717e-12
1.0855232484e-02 8.2909e+00 2.370e-16 2.983e-16 6.439e-06 5.610e-23 1.387e-08 -1.552e+24 3.717e-12 -3.717e-12
1.0855232484e-02 8.4515e+00 2.435e-16 3.064e-16 6.439e-06 5.610e-23 1.387e-08 -1.552e+24 3.717e-12 -3.717e-12
1.0855232484e-02 8.6121e+00 2.481e-16 3.119e-16 6.439e-06 5.610e-23 1.387e-08 -1.552e+24 3.717e-12 -3.717e-12
1.0855232484e-02 8.7727e+00 2.527e-16 3.166e-16 6.439e-06 5.610e-23 1.387e-08 -1.552e+24 3.717e-12 -3.717e-12
1.0855232484e-02 8.9333e+00 2.584e-16 3.230e-16 6.439e-06 5.610e-23 1.387e-08 -1.552e+24 3.717e-12 -3.717e-12
1.0855232484e-02 9.0939e+00 2.634e-16 3.289e-16 6.439e-06 5.610e-23 1.387e-08 -1.552e+24 3.717e-12 -3.717e-12
1.0855232484e-02 9.2545e+00 2.686e-16 3.350e-16 6.439e-06 5.610e-23 1.387e-08 -1.552e+24 3.717e-12 -3.717e-12
